time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/policy_gradient_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/entropy_loss
2260,1157120,37,31136,754.43,22590,0.2,4885.087188720703,0.0,-1.567008439451456e-06,1800.7,2429.7919921875,0.0,0.0,1e-06,-1.9368078351020812
2261,1157632,37,31150,754.43,22600,0.2,4702.1483703613285,0.0,-7.678463589400053e-07,1800.7,2170.569091796875,0.0,1.1920928955078125e-07,1e-06,-1.9368054404854775
2262,1158144,37,31163,754.39,22610,0.2,1947.8367416381836,0.0,-7.976777851581574e-08,1803.18,794.25244140625,0.0,0.0,1e-06,-1.9368045628070831
2263,1158656,37,31177,754.39,22620,0.2,3591.186410522461,0.0,-1.7115613445639611e-06,1803.18,2693.773681640625,0.0,-1.1920928955078125e-07,1e-06,-1.9368032544851304
2264,1159168,37,31191,751.54,22630,0.2,3468.2307861328127,0.0,-8.782022632658481e-07,1806.45,2562.226806640625,0.0,5.960464477539063e-08,1e-06,-1.936801765859127
2265,1159680,37,31204,752.25,22640,0.2,4293.543377685547,0.0,-2.2127293050289155e-06,1799.17,1541.4791259765625,0.0,0.0,1e-06,-1.9368006408214569
2266,1160192,37,31218,746.66,22650,0.2,2718.735223388672,0.0,-3.0352966859936714e-06,1790.11,931.3379516601562,0.0,0.0,1e-06,-1.9367971926927567
2267,1160704,37,31231,746.66,22660,0.2,5187.611651611328,0.0,-7.064663805067539e-07,1790.11,2702.680419921875,0.0,0.0,1e-06,-1.9367944344878196
2268,1161216,37,31245,746.66,22670,0.2,35.29344635009765,5.646143e-08,-2.0400265930220486e-05,1790.11,18.17026138305664,0.0,0.0,1e-06,-1.936785551905632
2269,1161728,37,31259,746.66,22680,0.2,1609.4548377990723,0.0,-7.124035619199276e-07,1790.11,766.9984130859375,0.0,0.0,1e-06,-1.9367704153060914
2270,1162240,37,31272,740.66,22690,0.2,963.0090797424316,1.0244548e-08,-1.1185649782419205e-05,1781.95,428.2142028808594,0.0,5.960464477539063e-08,1e-06,-1.936765879392624
2271,1162752,37,31286,740.66,22700,0.2,4922.7320556640625,0.0,-2.2121239453554154e-07,1781.95,2023.1553955078125,0.0,5.960464477539063e-08,1e-06,-1.9367584854364395
2272,1163264,37,31299,744.16,22710,0.2,5126.430490112305,0.0,-3.926595672965049e-06,1793.12,2878.52294921875,0.0,0.0,1e-06,-1.9367559358477593
2273,1163776,37,31313,744.16,22720,0.2,2867.3367721557615,0.0,-3.301410470157862e-06,1793.12,1266.69091796875,0.0,-1.1920928955078125e-07,1e-06,-1.936754398047924
2274,1164288,37,31327,739.5,22730,0.2,2237.784689331055,0.0,-1.909479033201933e-06,1787.86,1182.848876953125,0.0,0.0,1e-06,-1.9367532506585121
2275,1164800,37,31340,739.02,22740,0.2,4482.080953979492,0.0,-1.1579191777855159e-06,1786.02,2500.60400390625,0.0,0.0,1e-06,-1.9367483630776405
2276,1165312,37,31354,739.02,22750,0.2,5725.835995483399,0.0,-2.9285525670275093e-06,1786.02,2463.658203125,0.0,1.1920928955078125e-07,1e-06,-1.9367451444268227
2277,1165824,37,31367,739.59,22760,0.2,3030.1922561645506,0.0,-4.6942383050918576e-06,1784.2,1390.53466796875,0.0,0.0,1e-06,-1.9367377564311028
2278,1166336,37,31381,739.59,22770,0.2,3913.5263763427733,0.0,-1.9275583326816557e-06,1784.2,1798.378173828125,0.0,1.1920928955078125e-07,1e-06,-1.9367309644818307
2279,1166848,37,31395,739.59,22780,0.2,2106.368199157715,0.0,-8.977408288046718e-06,1784.2,717.4723510742188,0.0,0.0,1e-06,-1.9367226392030716
2280,1167360,37,31408,739.59,22790,0.2,35.395330858230594,1.4272518e-07,-3.999818000011146e-05,1784.2,17.69931411743164,0.0,0.0,1e-06,-1.9366965770721436
2281,1167872,37,31422,746.03,22800,0.2,34.11053109169006,9.522773e-08,-2.3275523562915624e-05,1789.49,16.778850555419922,0.0,1.1920928955078125e-07,1e-06,-1.9366475388407707
2282,1168384,37,31435,742.25,22810,0.2,2272.8543350219725,0.0,-4.557298962026835e-06,1784.16,911.7022094726562,0.0,0.0,1e-06,-1.9366121724247933
2283,1168896,37,31449,743.3,22820,0.2,4582.260797119141,0.0,-5.584314931184054e-06,1781.9,2592.8291015625,0.0,0.0,1e-06,-1.9366044640541076
2284,1169408,37,31463,735.58,22830,0.2,3752.5041259765626,0.0,-1.7235870473086834e-06,1777.28,1659.8717041015625,0.0,-1.1920928955078125e-07,1e-06,-1.9366006329655647
2285,1169920,37,31476,740.05,22840,0.2,5131.723779296875,0.0,-2.0139501430094243e-06,1788.21,2588.0087890625,0.0,-1.1920928955078125e-07,1e-06,-1.9366010680794716
2286,1170432,37,31490,738.97,22850,0.2,3438.5637023925783,0.0,-5.1644048653543e-06,1786.74,1531.787841796875,0.0,0.0,1e-06,-1.9365962535142898
2287,1170944,37,31503,738.97,22860,0.2,6273.119104003907,0.0,-6.72205351293087e-07,1786.74,3130.828857421875,0.0,0.0,1e-06,-1.9365926116704941
2288,1171456,37,31517,734.76,22870,0.2,3119.020538330078,0.0,-8.467806037515401e-06,1782.49,993.9814453125,0.0,-1.1920928955078125e-07,1e-06,-1.9365934789180757
2289,1171968,37,31531,734.76,22880,0.2,1957.5761749267579,3.853347e-08,-1.723382156342268e-05,1782.49,1156.514404296875,0.0,0.0,1e-06,-1.9365885838866235
2290,1172480,37,31544,734.76,22890,0.2,2340.2433647155763,1.2340024e-08,-1.236392417922616e-05,1782.49,1404.6282958984375,0.0,-1.1920928955078125e-07,1e-06,-1.9365719184279442
2291,1172992,37,31558,745.31,22900,0.2,2328.099446105957,0.0,-3.937538713216781e-06,1786.37,1384.7254638671875,0.0,0.0,1e-06,-1.9365616858005523
2292,1173504,37,31572,745.31,22910,0.2,1818.637924194336,0.0,-2.2014137357473373e-08,1786.37,1401.5093994140625,0.0,-1.1920928955078125e-07,1e-06,-1.9365625396370887
2293,1174016,37,31585,742.97,22920,0.2,1579.7231460571288,2.6542693e-08,-1.6330473590642215e-05,1786.6,679.4217529296875,0.0,-1.1920928955078125e-07,1e-06,-1.9365619525313378
2294,1174528,37,31599,738.81,22930,0.2,2187.9708724975585,4.773028e-09,-5.56878512725234e-06,1774.61,1266.5435791015625,0.0,1.1920928955078125e-07,1e-06,-1.936561867594719
2295,1175040,37,31613,738.81,22940,0.2,5356.61413269043,0.0,-1.944229006767273e-06,1774.61,2846.66650390625,0.0,0.0,1e-06,-1.936562916636467
2296,1175552,37,31627,741.68,22950,0.2,3195.100534057617,0.0,-2.254825085401535e-06,1775.33,1310.6983642578125,0.0,0.0,1e-06,-1.936564204096794
2297,1176064,37,31640,739.29,22960,0.2,3547.3516891479494,0.0,-4.966382402926684e-06,1770.16,1940.0465087890625,0.0,0.0,1e-06,-1.9365679264068603
2298,1176576,37,31654,737.08,22970,0.2,6449.0775390625,0.0,-2.6927795261144637e-06,1770.47,3226.525146484375,0.0,0.0,1e-06,-1.9365652099251747
2299,1177088,37,31668,737.08,22980,0.2,4693.794958496093,0.0,-5.3174793720245365e-06,1770.47,2371.83544921875,0.0,0.0,1e-06,-1.936558723449707
2300,1177600,37,31681,739.22,22990,0.2,2422.5220962524413,0.0,-2.679909812286496e-06,1774.14,1178.9708251953125,0.0,-1.1920928955078125e-07,1e-06,-1.9365555137395858
2301,1178112,37,31695,738.88,23000,0.2,2503.4628662109376,0.0,-5.8312085457146164e-06,1769.81,1222.100341796875,0.0,0.0,1e-06,-1.9365583837032319
2302,1178624,37,31708,738.88,23010,0.2,3008.237942504883,6.7520887e-09,-8.32188525237143e-06,1769.81,1634.394287109375,0.0,0.0,1e-06,-1.9365517437458037
2303,1179136,37,31722,739.16,23020,0.2,4470.408322143555,0.0,-3.5004050005227327e-06,1771.66,1783.72607421875,0.0,0.0,1e-06,-1.9365369185805321
2304,1179648,37,31736,744.78,23030,0.2,4092.8952880859374,9.080395e-09,-8.92637763172388e-06,1781.63,2188.15869140625,0.0,-1.1920928955078125e-07,1e-06,-1.9365274384617805
2305,1180160,37,31749,744.78,23040,0.2,5660.643222045898,0.0,-4.175055073574185e-06,1781.63,2681.420654296875,0.0,1.1920928955078125e-07,1e-06,-1.9365189641714096
2306,1180672,37,31763,737.78,23050,0.2,466.95033874511716,3.3411197e-07,-1.493289601057768e-05,1770.35,228.54730224609375,0.0,1.1920928955078125e-07,1e-06,-1.9364863842725755
2307,1181184,37,31777,737.78,23060,0.2,4460.533309936523,0.0,-1.526146661490202e-06,1770.35,2147.919677734375,0.0,0.0,1e-06,-1.9364634558558464
2308,1181696,37,31790,737.78,23070,0.2,3109.0514999389648,0.0,-3.4662429243326186e-06,1770.35,1841.779541015625,0.0,5.960464477539063e-08,1e-06,-1.9364622205495834
2309,1182208,37,31804,743.58,23080,0.2,678.7961921691895,1.504086e-07,-1.1103588622063399e-05,1766.99,306.5804443359375,0.0,0.0,1e-06,-1.936461366713047
2310,1182720,37,31817,743.58,23090,0.2,1382.3188018798828,0.0,-2.9535498470067977e-06,1766.99,855.6602783203125,0.0,-1.1920928955078125e-07,1e-06,-1.9364583969116211
2311,1183232,37,31831,756.59,23100,0.2,295.4988815307617,1.4338875e-06,-0.0001232929527759552,1768.67,172.8488006591797,0.0,0.0,1e-06,-1.9363686442375183
2312,1183744,37,31845,756.59,23110,0.2,2267.482514953613,6.0535967e-09,-3.945251228287816e-06,1768.67,1477.097412109375,0.0,-1.1920928955078125e-07,1e-06,-1.9362623870372773
2313,1184256,37,31858,755.93,23120,0.2,3881.2633850097654,0.0,-9.06805507838726e-07,1775.77,1939.9776611328125,0.0,-1.1920928955078125e-07,1e-06,-1.9362596839666366
2314,1184768,37,31872,758.23,23130,0.2,4427.880142211914,0.0,-1.7963873688131571e-06,1784.26,2469.63623046875,0.0,0.0,1e-06,-1.9362575545907021
2315,1185280,37,31885,757.32,23140,0.2,4310.586499023438,0.0,-1.0139658115804195e-06,1783.86,2497.0146484375,0.0,0.0,1e-06,-1.9362550929188729
2316,1185792,37,31899,759.02,23150,0.2,2134.2247970581057,0.0,-2.7797650545835497e-07,1783.05,945.9068603515625,0.0,1.7881393432617188e-07,1e-06,-1.9362542808055878
2317,1186304,37,31913,760.29,23160,0.2,4576.07109375,0.0,-5.765119567513466e-07,1788.03,2679.01904296875,0.0,-1.1920928955078125e-07,1e-06,-1.9362536326050759
2318,1186816,37,31926,756.58,23170,0.2,8047.677398681641,0.0,-2.3029278963804246e-07,1780.83,4076.1845703125,0.0,1.1920928955078125e-07,1e-06,-1.93625301271677
2319,1187328,37,31940,756.58,23180,0.2,2270.8259506225586,0.0,-7.978465873748064e-07,1780.83,964.6925659179688,0.0,0.0,1e-06,-1.9362518638372421
2320,1187840,37,31953,759.52,23190,0.2,836.0472681999206,0.0,-4.416861338540912e-06,1781.8,112.65694427490234,0.0,0.0,1e-06,-1.9362490743398666
2321,1188352,37,31967,749.58,23200,0.2,6462.958520507813,0.0,-2.467131707817316e-06,1778.64,3206.1748046875,0.0,0.0,1e-06,-1.9362491920590401
2322,1188864,37,31981,753.65,23210,0.2,3678.9377014160154,0.0,-7.376424036920071e-07,1779.02,1595.529052734375,0.0,0.0,1e-06,-1.9362472876906396
2323,1189376,37,31994,753.65,23220,0.2,715.0761102676391,0.0,-2.4416425731033086e-06,1779.02,637.5935668945312,0.0,-1.1920928955078125e-07,1e-06,-1.936243599653244
2324,1189888,37,32008,753.65,23230,0.2,3700.16042175293,0.0,-1.1402880772948265e-06,1779.02,2641.5693359375,0.0,5.960464477539063e-08,1e-06,-1.9362324923276901
2325,1190400,37,32022,758.24,23240,0.2,1280.7586868286132,0.0,-1.6665202565491199e-06,1786.45,814.3653564453125,0.0,-1.1920928955078125e-07,1e-06,-1.9362304389476777
2326,1190912,37,32035,759.54,23250,0.2,4462.234494018555,0.0,-2.8704525902867315e-07,1795.77,2075.900390625,0.0,-1.1920928955078125e-07,1e-06,-1.9362282529473305
2327,1191424,37,32049,759.54,23260,0.2,2800.2446258544924,0.0,-1.7220561858266592e-06,1795.77,1320.71142578125,0.0,0.0,1e-06,-1.9362266913056374
2328,1191936,37,32062,759.54,23270,0.2,1391.5054306030274,0.0,-4.6803033910691737e-07,1795.77,764.674560546875,0.0,0.0,1e-06,-1.93622525036335
2329,1192448,37,32076,766.46,23280,0.2,677.1860656738281,0.0,-1.2939772568643093e-05,1791.29,211.73464965820312,0.0,0.0,1e-06,-1.936220248043537
2330,1192960,37,32090,766.46,23290,0.2,6307.591284179687,0.0,-8.258211892098188e-07,1791.29,2793.93115234375,0.0,1.7881393432617188e-07,1e-06,-1.9362142384052277
2331,1193472,37,32103,764.58,23300,0.2,2191.5761444091795,0.0,-3.823108272626996e-06,1785.88,708.4775390625,0.0,0.0,1e-06,-1.936210311949253
2332,1193984,37,32117,764.58,23310,0.2,2679.4301483154295,0.0,-3.914057742804289e-06,1785.88,1925.8798828125,0.0,0.0,1e-06,-1.9362046986818313
2333,1194496,37,32130,764.58,23320,0.2,225.6449236869812,3.5075936e-07,-3.1736318487674e-05,1785.88,67.62260437011719,0.0,0.0,1e-06,-1.9362183332443237
2334,1195008,37,32144,779.71,23330,0.2,1945.6897766113282,0.0,-1.946883276104927e-06,1796.35,752.7852783203125,0.0,0.0,1e-06,-1.9362473666667939
2335,1195520,37,32158,778.1,23340,0.2,3312.927241516113,0.0,-9.676325134932994e-07,1795.58,1877.698974609375,0.0,0.0,1e-06,-1.936245621740818
2336,1196032,37,32171,772.2,23350,0.2,5080.814294433594,0.0,-1.0579038644209505e-06,1798.66,2399.857666015625,0.0,5.960464477539063e-08,1e-06,-1.936244285106659
2337,1196544,37,32185,772.2,23360,0.2,1876.8379608154296,0.0,-6.839283742010593e-07,1798.66,720.5186157226562,0.0,0.0,1e-06,-1.9362449482083322
2338,1197056,37,32198,772.2,23370,0.2,292.4296488761902,6.1572064e-07,-5.446774885058403e-05,1798.66,152.7571563720703,0.0,0.0,1e-06,-1.9361995443701745
2339,1197568,37,32212,772.3,23380,0.2,2696.1535049438476,5.9371814e-09,-9.07237408682704e-06,1797.37,990.37744140625,0.0,0.0,1e-06,-1.9361047372221947
2340,1198080,37,32226,772.3,23390,0.2,4721.187466430664,0.0,-3.6083220038563014e-07,1797.37,2034.590087890625,0.0,0.0,1e-06,-1.9361002549529076
2341,1198592,37,32240,775.64,23400,0.2,310.0376426696777,4.5925844e-07,-7.749455180601217e-05,1795.12,194.2434844970703,0.0,0.0,1e-06,-1.9360385045409203
2342,1199104,37,32254,769.42,23410,0.2,3533.096096801758,0.0,-2.62862304225564e-06,1797.76,1236.847900390625,0.0,0.0,1e-06,-1.9359824806451797
2343,1199616,37,32267,736.61,23420,0.2,7387.473059082031,0.0,-5.593989044427871e-07,1791.77,2904.406005859375,0.0,0.0,1e-06,-1.9359813079237937
2344,1200128,37,32281,731.56,23430,0.2,5411.24553527832,0.0,-6.004294846206903e-07,1783.81,2528.65087890625,0.0,0.0,1e-06,-1.935980348289013
2345,1200640,37,32294,721.52,23440,0.2,4834.493273925781,0.0,-5.158712156116963e-07,1776.51,2070.121337890625,0.0,0.0,1e-06,-1.9359794199466704
2346,1201152,37,32308,721.52,23450,0.2,7385.659954833985,0.0,-3.696361090987921e-07,1776.51,3671.793701171875,0.0,-1.1920928955078125e-07,1e-06,-1.9359784483909608
2347,1201664,37,32322,721.26,23460,0.2,393.98858509063723,5.7043508e-08,-9.859987767413258e-06,1778.95,245.28981018066406,0.0,0.0,1e-06,-1.9359688818454743
2348,1202176,37,32335,722.55,23470,0.2,6445.735888671875,0.0,-9.327282896265387e-07,1786.91,3535.940185546875,0.0,-1.1920928955078125e-07,1e-06,-1.9359631150960923
2349,1202688,37,32349,722.55,23480,0.2,6011.306671142578,0.0,-2.2383756004273891e-07,1786.91,2764.4765625,0.0,1.1920928955078125e-07,1e-06,-1.9359624341130257
2350,1203200,37,32363,731.97,23490,0.2,35.240578985214235,0.0,-3.854051465168596e-06,1780.0,17.963787078857422,0.0,0.0,1e-06,-1.9359614700078964
2351,1203712,37,32376,731.97,23500,0.2,552.6643557548523,3.958121e-08,-9.75786242634058e-06,1780.0,239.76634216308594,0.0,0.0,1e-06,-1.9359740436077117
2352,1204224,37,32390,737.63,23510,0.2,3655.9394775390624,0.0,6.499933078885078e-07,1786.05,1772.1827392578125,0.0,0.0,1e-06,-1.9359792962670326
2353,1204736,37,32404,737.63,23520,0.2,3318.790319824219,0.0,-1.295172842219472e-06,1786.05,1545.868408203125,0.0,0.0,1e-06,-1.935976231098175
2354,1205248,37,32417,737.63,23530,0.2,1532.6091529846192,0.0,-4.423671634867788e-06,1786.05,832.2822265625,0.0,0.0,1e-06,-1.9359739929437638
2355,1205760,37,32431,737.63,23540,0.2,477.92825803756716,3.805617e-07,-3.164063091389835e-05,1786.05,240.89321899414062,0.0,-1.1920928955078125e-07,1e-06,-1.9359403252601624
2356,1206272,37,32444,751.58,23550,0.2,1988.8222534179688,0.0,-2.540356945246458e-06,1784.51,1069.287841796875,0.0,0.0,1e-06,-1.9358849495649337
2357,1206784,37,32458,750.34,23560,0.2,2414.0205642700193,0.0,-5.815061740577221e-07,1780.42,1129.804443359375,0.0,-1.1920928955078125e-07,1e-06,-1.9358813852071761
2358,1207296,37,32471,754.71,23570,0.2,2247.08331451416,0.0,-3.920635208487511e-07,1784.63,1075.0191650390625,0.0,0.0,1e-06,-1.9358806788921357
2359,1207808,37,32485,758.92,23580,0.2,2803.4157440185545,0.0,-1.178073580376804e-06,1781.33,1431.748046875,0.0,0.0,1e-06,-1.9358798801898955
2360,1208320,37,32498,758.92,23590,0.2,2146.544580078125,0.0,-3.163644578307867e-07,1781.33,932.241943359375,0.0,1.7881393432617188e-07,1e-06,-1.9358781844377517
2361,1208832,37,32512,750.66,23600,0.2,2905.153210449219,0.0,-6.692542228847743e-07,1758.74,1745.80419921875,0.0,0.0,1e-06,-1.935877501964569
2362,1209344,37,32525,747.31,23610,0.2,4347.309902954102,0.0,-6.505288183689117e-07,1750.44,2160.830322265625,0.0,0.0,1e-06,-1.935876239836216
2363,1209856,37,32539,747.31,23620,0.2,2545.088752746582,0.0,-8.298666216433048e-07,1750.44,1076.792724609375,0.0,0.0,1e-06,-1.9358747720718383
2364,1210368,37,32552,747.31,23630,0.2,463.5042931079864,2.7520582e-07,-3.4092471469193694e-05,1750.44,109.6886978149414,0.0,0.0,1e-06,-1.9358723774552344
2365,1210880,37,32566,747.31,23640,0.2,42.932760047912595,6.0535967e-09,-9.68688982538879e-06,1750.44,21.97513198852539,0.0,-1.1920928955078125e-07,1e-06,-1.9358543679118156
2366,1211392,37,32579,747.31,23650,0.2,2435.1356185913087,0.0,-1.398718450218439e-06,1750.44,1116.3795166015625,0.0,0.0,1e-06,-1.9358441457152367
2367,1211904,37,32593,758.05,23660,0.2,122.26565756797791,3.282912e-08,-5.275261355563998e-06,1759.82,77.09349822998047,0.0,0.0,1e-06,-1.9358333498239517
2368,1212416,37,32607,759.74,23670,0.2,8976.19423828125,0.0,-5.740992492064834e-07,1758.63,4423.14453125,0.0,5.960464477539063e-08,1e-06,-1.9358204051852226
2369,1212928,37,32620,759.74,23680,0.2,2180.983409118652,0.0,-5.308480467647314e-07,1758.63,1479.1026611328125,0.0,0.0,1e-06,-1.9358194649219513
2370,1213440,37,32634,762.79,23690,0.2,322.9250795841217,4.8731454e-07,-6.154155125841499e-05,1752.75,174.1467742919922,0.0,0.0,1e-06,-1.9357768714427948
2371,1213952,37,32647,756.28,23700,0.2,5096.891244506836,0.0,9.693903848528863e-08,1751.1,2606.826171875,0.0,-1.1920928955078125e-07,1e-06,-1.9357248336076736
2372,1214464,37,32661,756.28,23710,0.2,6492.106451416015,0.0,-6.636139005422592e-07,1751.1,3759.006591796875,0.0,-1.1920928955078125e-07,1e-06,-1.9357235565781594
2373,1214976,37,32675,758.82,23720,0.2,2863.48895111084,0.0,-6.797956302762031e-07,1751.49,1667.4384765625,0.0,-1.1920928955078125e-07,1e-06,-1.9357225731015206
2374,1215488,37,32688,757.67,23730,0.2,5872.566247558594,0.0,-5.467736627906561e-07,1747.8,3396.8486328125,0.0,-1.1920928955078125e-07,1e-06,-1.9357219070196152
2375,1216000,37,32702,761.6,23740,0.2,2566.201426696777,0.0,-1.0554678738117218e-06,1745.09,1091.42236328125,0.0,-1.1920928955078125e-07,1e-06,-1.935721093416214
2376,1216512,37,32716,750.3,23750,0.2,4539.036431884766,0.0,-5.2241375669837e-07,1727.84,2390.307861328125,0.0,-1.1920928955078125e-07,1e-06,-1.935720643401146
2377,1217024,37,32729,750.3,23760,0.2,3803.6235229492186,0.0,-2.0928564481437206e-07,1727.84,1899.77880859375,0.0,-1.1920928955078125e-07,1e-06,-1.9357203125953675
2378,1217536,37,32743,728.92,23770,0.2,2677.888121032715,0.0,-5.66546805202961e-07,1710.7,1695.2945556640625,0.0,0.0,1e-06,-1.935719084739685
2379,1218048,37,32759,722.06,23780,0.2,4891.72142944336,0.0,-6.787478923797607e-07,1702.27,2402.78466796875,0.0,-1.1920928955078125e-07,1e-06,-1.9357178926467895
2380,1218560,37,32776,721.91,23790,0.2,3352.820317077637,0.0,-1.0698684491217137e-06,1706.26,1244.1510009765625,0.0,0.0,1e-06,-1.935716773569584
2381,1219072,37,32792,720.52,23800,0.2,5673.797378540039,0.0,-4.68140933662653e-07,1702.34,3046.812255859375,0.0,0.0,1e-06,-1.9357160091400147
2382,1219584,37,32809,720.32,23810,0.2,4271.184994506836,0.0,-1.0322823072783648e-06,1700.04,2277.2685546875,0.0,0.0,1e-06,-1.9357141077518463
2383,1220096,37,32826,708.29,23820,0.2,4966.710189819336,0.0,-1.4504767023026943e-06,1676.94,2126.39892578125,0.0,0.0,1e-06,-1.9357118964195252
2384,1220608,37,32843,708.29,23830,0.2,6276.962182617188,0.0,-3.984314389526844e-07,1676.94,3092.233642578125,0.0,-1.1920928955078125e-07,1e-06,-1.9357104733586312
2385,1221120,37,32859,704.89,23840,0.2,1460.6809196472168,0.0,-1.692457590252161e-06,1679.23,858.797119140625,0.0,0.0,1e-06,-1.9357090577483178
2386,1221632,37,32876,706.62,23850,0.2,8297.327954101562,0.0,-1.2152420822530985e-06,1687.56,4671.3955078125,0.0,1.1920928955078125e-07,1e-06,-1.935707126557827
2387,1222144,37,32890,706.62,23860,0.2,5751.716156005859,0.0,-7.489812560379505e-07,1687.56,2914.15576171875,0.0,0.0,1e-06,-1.9357053130865096
2388,1222656,37,32903,706.62,23870,0.2,1357.6943733215332,0.0,-2.211442915722728e-06,1687.56,552.773681640625,0.0,-2.384185791015625e-07,1e-06,-1.9357027396559716
2389,1223168,37,32917,706.62,23880,0.2,41.69802842140198,2.142042e-08,-2.207417564932257e-05,1687.56,20.109031677246094,0.0,0.0,1e-06,-1.9356863766908645
2390,1223680,37,32930,718.31,23890,0.2,42.38432393074036,1.0477379e-08,-1.1665635975077749e-05,1678.55,18.920549392700195,0.0,0.0,1e-06,-1.935653944313526
2391,1224192,37,32944,716.91,23900,0.2,498.4199716567993,3.6903657e-07,-4.677221877500415e-05,1672.65,228.35369873046875,0.0,0.0,1e-06,-1.9356428772211074
2392,1224704,37,32958,716.91,23910,0.2,4088.1528656005858,0.0,-5.479785613715649e-07,1672.65,1919.039794921875,0.0,-1.1920928955078125e-07,1e-06,-1.9356396168470382
2393,1225216,37,32971,716.91,23920,0.2,46.98200168609619,2.537854e-08,-2.0543730352073906e-05,1672.65,27.38492774963379,0.0,0.0,1e-06,-1.9356264069676399
2394,1225728,37,32985,716.91,23930,0.2,3303.209471130371,0.0,-1.2778444215655327e-06,1672.65,1180.9501953125,0.0,0.0,1e-06,-1.9356053650379181
2395,1226240,37,32999,727.15,23940,0.2,41.143631887435916,2.7008355e-08,-2.339495113119483e-05,1659.36,21.169015884399414,0.0,5.960464477539063e-08,1e-06,-1.9355908021330834
2396,1226752,37,33012,727.15,23950,0.2,5930.788073730469,0.0,-3.974710125476122e-07,1659.36,2946.2705078125,0.0,5.960464477539063e-08,1e-06,-1.935570304095745
